user_id,created_at,assigned_at,slug,role,is_tutor,grade,gender,score,coursebookmark,institution_id
e167b5c80977424fb30e83bfadb34164,1532937738,1532937738,challenge-beginners-2018,STUDENT,false,8,F,390,false,f348e78bf7c7ae9a0f962d92fa72dc85
8b5d5bf00a0b1c5a6250b3f7bc9e30f3,1532937738,1532937738,challenge-beginners-2018,STUDENT,false,8,F,210,false,f348e78bf7c7ae9a0f962d92fa72dc85
b12c0f8e6bcc3c2b5f6c6e3b85061ea3,1532937738,1532937738,challenge-beginners-2018,STUDENT,false,8,F,250,false,f348e78bf7c7ae9a0f962d92fa72dc85
ca7643b99e4be788922e87df6954b3d6,1532937738,1532937738,challenge-beginners-2018,STUDENT,false,8,F,220,false,f348e78bf7c7ae9a0f962d92fa72dc85
035704e132039113ca90ed98b18a4128,1532937738,1532937738,challenge-beginners-2018,STUDENT,false,8,F,307,false,f348e78bf7c7ae9a0f962d92fa72dc85
ba1abc1f9d6835b15f81efb8207742a1,1532937738,1532937738,challenge-beginners-2018,STUDENT,false,8,F,190,false,f348e78bf7c7ae9a0f962d92fa72dc85
dfd4d4f871d38a7eef7d8d7568c5325d,1532937738,1532937738,challenge-beginners-2018,STUDENT,false,8,F,400,false,f348e78bf7c7ae9a0f962d92fa72dc85
3ab6077bc9e5d07d07ed9c4027a86214,1532937738,1532937738,challenge-beginners-2018,STUDENT,false,8,F,139,false,f348e78bf7c7ae9a0f962d92fa72dc85
4f529a914ad5394bba5bba8d1de56e4b,1532937738,1532937738,challenge-beginners-2018,STUDENT,false,8,F,335,false,f348e78bf7c7ae9a0f962d92fa72dc85
5d775952eb513d1029c9243fc0d1ce50,1532937794,,challenge-beginners-2018,STUDENT,false,10,M,330,false,5cc00bdbb81144210e629474d294fe0d
e25a81881c3abae6eca7c8b7c582fadc,1532939533,1532989024,challenge-beginners-2018,STUDENT,false,6,F,340,false,ae22e87eb79acefd08e05f794255fcfe
7900f28477ba307aba79dd985a722808,1532939701,,challenge-beginners-2018,STUDENT,false,7,M,410,false,226935b15e9c99fb2bb64f112ccbc012
e5171cb9ecd8f732ebf8723d856f5899,1532939896,,challenge-beginners-2018,STUDENT,false,7,F,180,false,ed6889eb00897f1a819c4ab33c4604ae
1ec59f452a5c8fdc173cc85c40d24373,1532940014,,challenge-beginners-2018,STUDENT,false,11,M,410,false,1260f0123bfa6750528783ecac197cb7
521210e722af44965ff74050f71ff754,1532941269,,challenge-beginners-2018,STUDENT,false,8,F,390,false,88a8e323330f69c83a1f526874a365ae
f4412a3f81c8fe5013cedf29c2eae98a,1532940508,,challenge-beginners-2018,STUDENT,false,12,M,20,false,82a3c626e703003b39f9236accb844be
29dab8be6c4e3741b3d7908fb5651a2c,1532940790,,challenge-beginners-2018,STUDENT,false,10,F,280,false,5cc00bdbb81144210e629474d294fe0d
3aa1bf356b784dbe3a0d6c139d815de3,1532940935,,challenge-beginners-2018,STUDENT,false,10,M,50,false,028042b73db161b73903023964ef2142
61f33d10cf157a39bc117176c97046cf,1532943460,,challenge-beginners-2018,STUDENT,false,7,M,249,false,049797df2dbac52a6b9ec7196148c082
11acdfcdff23a45f610c4245ecd073f8,1532943694,1532943694,challenge-beginners-2018,STUDENT,false,7,M,180,false,3e8fac6ee60765f7281c161a6d185838
056fa3c2a031ae6ce6132b1f8d98c0b9,1532943694,1532943694,challenge-beginners-2018,STUDENT,false,7,F,50,false,3e8fac6ee60765f7281c161a6d185838
de211051de21142cc6b66710a01d2d31,1532943694,1532943694,challenge-beginners-2018,STUDENT,false,7,,0,true,3e8fac6ee60765f7281c161a6d185838
6282d3ab3a619a89aac5fab232cba716,1532943694,1532943694,challenge-beginners-2018,STUDENT,false,7,M,0,true,3e8fac6ee60765f7281c161a6d185838
865a8740e223673c0bc9c3ae5f498ba4,1532943694,1532943694,challenge-beginners-2018,STUDENT,false,7,F,50,false,3e8fac6ee60765f7281c161a6d185838
caa24b2b536c876ed126e682ae8db879,1532943694,1532943694,challenge-beginners-2018,STUDENT,false,7,F,120,false,3e8fac6ee60765f7281c161a6d185838
39df25df885e1d3eb0db1db8da7ffb59,1532943694,1532943694,challenge-beginners-2018,STUDENT,false,7,F,270,false,3e8fac6ee60765f7281c161a6d185838
b4d5390c145570707b7b18a6dd7e369a,1532943694,1532943694,challenge-beginners-2018,STUDENT,false,7,M,29,false,3e8fac6ee60765f7281c161a6d185838
4adc9bd6ce0a222bec2bad6f2914b753,1532943694,1532943694,challenge-beginners-2018,STUDENT,false,7,F,70,false,3e8fac6ee60765f7281c161a6d185838
181e8cad77ff572151f049bda1281c29,1532943694,1532943694,challenge-beginners-2018,STUDENT,false,7,M,0,false,3e8fac6ee60765f7281c161a6d185838
2838712705603017b6c2d425f30220d1,1532943694,1532943694,challenge-beginners-2018,STUDENT,false,7,F,69,false,3e8fac6ee60765f7281c161a6d185838
98afbfc37141743a724c03a755e539b3,1532943694,1532943694,challenge-beginners-2018,STUDENT,false,7,M,60,false,3e8fac6ee60765f7281c161a6d185838
4d09ccae0a143b03a3f307587d67b11a,1532943694,1532943694,challenge-beginners-2018,STUDENT,false,7,F,30,false,3e8fac6ee60765f7281c161a6d185838
e1e73c06668f23010c9212ac58eca064,1532945088,1532945088,challenge-beginners-2018,STUDENT,false,7,F,170,false,7e216f922725f9ba36151074afb86515
09c6f0cd7f2fddf0354d7fe9dc94b137,1532944707,1532944707,challenge-beginners-2018,STUDENT,false,9,M,0,true,273422c4a8d8c4e6d85f9a225276ced3
087495fa7ff1f4720a647e5d1af6dce3,1532944739,,challenge-beginners-2018,STUDENT,false,7,F,410,false,fc2bbea71404e80099752fe7243f8eaf
7afef75b369c0f4781221dea7a82f341,1532945117,,challenge-beginners-2018,STUDENT,false,12,M,170,false,ad75b6be6eff4f181eade6e6e8f384dd
9d06b983b8c48446849efc110f107a49,1532944797,1532944797,challenge-beginners-2018,STUDENT,false,10,M,0,true,273422c4a8d8c4e6d85f9a225276ced3
b57a1f0a5adc1e88c90395d580ad30c7,1532946022,1532946022,challenge-beginners-2018,STUDENT,false,10,M,0,false,273422c4a8d8c4e6d85f9a225276ced3
5e9a3c70162c0f887b672d324c86c240,1532945653,,challenge-beginners-2018,STUDENT,false,11,M,370,false,d135eeecb2101bb623f3468dfc13d83b
f5be058e9b543becc814f846f5469050,1532944944,,challenge-beginners-2018,STUDENT,false,10,F,410,false,3515621e9eaed6ccdfd4aaa68d9ca379
52c4b939a96e27705f293105735d779e,1532945714,,challenge-beginners-2018,STUDENT,false,4,M,330,false,520df643c36fa2ba42941dc4f824b825
54ffdc7d80e5c05627743bed32c511b7,1532946377,,challenge-beginners-2018,STUDENT,false,9,M,170,false,357dd359128e6077674bb5d16f53cad4
daf31fe744becbdccea6575b9439452d,1532945953,,challenge-beginners-2018,STUDENT,false,9,,400,false,049797df2dbac52a6b9ec7196148c082
61b70103128bd2ddddc3c712bccf2d31,1532945884,1533099536,challenge-beginners-2018,STUDENT,false,12,F,90,false,5647300cbea65b84781ec5c297eea548
aca5f5807b378308cbc1a23c613c9960,1532939718,,challenge-beginners-2018,STUDENT,false,11,M,410,false,5647300cbea65b84781ec5c297eea548
6c70e15f6163dd614e3dbbf61d751c5c,1532945340,,challenge-beginners-2018,STUDENT,false,10,M,400,false,105dc098ef811c09fdf252b36813a1d9
386b055eab9449647d771382ce602320,1530963597,1533075181,challenge-beginners-2018,STUDENT,false,10,M,250,false,1f2922b53a01456e3f0f24d872e67957
09281828c18673cfa16ead48fa87ac4d,1532945889,1532945889,challenge-beginners-2018,STUDENT,false,9,M,0,true,273422c4a8d8c4e6d85f9a225276ced3
37908a30564bdc736f53e22e704ab150,1532946082,,challenge-beginners-2018,STUDENT,false,10,M,260,false,815e0542582488f682ebf1017d6118d3
4fd180484e701e48d3e7a34c3ec7c002,1532951714,1532951768,challenge-beginners-2018,STUDENT,false,8,M,217,false,1ee5150f1d713e5a68f7c537fffeabf2
7248482a365171c7918cd1d82b42df38,1532951714,1532951768,challenge-beginners-2018,STUDENT,false,7,M,49,false,1ee5150f1d713e5a68f7c537fffeabf2
e6091ab1c818edb08b60fe6e4f9e834d,1532945732,1532945732,challenge-beginners-2018,STUDENT,false,10,M,0,true,273422c4a8d8c4e6d85f9a225276ced3
c4debb41a5ba82ca1547cab8645b7db8,1532951714,1532951768,challenge-beginners-2018,STUDENT,false,8,M,0,true,1ee5150f1d713e5a68f7c537fffeabf2
4de5b658106fbe10de9770d6dd53f666,1532951714,1532951768,challenge-beginners-2018,STUDENT,false,7,M,0,false,1ee5150f1d713e5a68f7c537fffeabf2
9ea7f08b2fe0dbf34ed6b3a50ce6a935,1532951714,1532951768,challenge-beginners-2018,STUDENT,false,7,M,10,false,1ee5150f1d713e5a68f7c537fffeabf2
5260a5ee7d5a8ef66e88d4e3946f6825,1532951714,1532951768,challenge-beginners-2018,STUDENT,false,8,M,380,false,1ee5150f1d713e5a68f7c537fffeabf2
fc2cae1b67c70a55f7fb95afc8f34928,1532951714,1532951768,challenge-beginners-2018,STUDENT,false,8,,280,false,1ee5150f1d713e5a68f7c537fffeabf2
12d3ace8731c30e9c1d2df21fcdbd539,1532951714,1532951768,challenge-beginners-2018,STUDENT,false,8,M,109,false,1ee5150f1d713e5a68f7c537fffeabf2
1728f3893d7ddbde0853c85402ec4ec5,1532951694,1532951694,challenge-beginners-2018,STUDENT,false,8,F,310,false,1ee5150f1d713e5a68f7c537fffeabf2
b7e11edb00d01683d3f44419d6b24b48,1532951694,1532951694,challenge-beginners-2018,STUDENT,false,7,F,328,false,1ee5150f1d713e5a68f7c537fffeabf2
d8e062ef3242661bd22fa344499a69b6,1532951694,1532951694,challenge-beginners-2018,STUDENT,false,8,F,340,false,1ee5150f1d713e5a68f7c537fffeabf2
15cda905e915dbdf80d6751dc68751ca,1532951694,1532951694,challenge-beginners-2018,STUDENT,false,8,F,299,false,1ee5150f1d713e5a68f7c537fffeabf2
5e2910066b55bad6ddd44b3c62828430,1532413128,1532413128,challenge-beginners-2018,STUDENT,false,10,F,0,true,16f16c897cc0c265aafaa77a91a3ba87
adeb8d274df0307f019fcff7725177c6,1532951694,1532951694,challenge-beginners-2018,STUDENT,false,8,F,340,false,1ee5150f1d713e5a68f7c537fffeabf2
0971d52dd5504e8cc7c82cedb1426ad0,1532951768,1532951768,challenge-beginners-2018,STUDENT,false,9,F,340,false,1ee5150f1d713e5a68f7c537fffeabf2
2d8c31375e5cc6fbb76d52d4bf83de90,1532951768,1532951768,challenge-beginners-2018,STUDENT,false,11,M,220,false,1ee5150f1d713e5a68f7c537fffeabf2
94d5f4f117c1580ad938553d44adbe71,1532951768,1532951768,challenge-beginners-2018,STUDENT,false,9,M,60,false,1ee5150f1d713e5a68f7c537fffeabf2
eb3103d6621928ab887e00673f6ede73,1532951768,1532951768,challenge-beginners-2018,STUDENT,false,9,M,0,false,1ee5150f1d713e5a68f7c537fffeabf2
c513279c06747a5d7988bc27452dd38a,1532951768,1532951768,challenge-beginners-2018,STUDENT,false,9,F,340,false,1ee5150f1d713e5a68f7c537fffeabf2
bb6376c386e053b0aa925f6ae034be85,1532951768,1532951768,challenge-beginners-2018,STUDENT,false,10,M,0,true,1ee5150f1d713e5a68f7c537fffeabf2
12a14352fb2ef1e6f39618d4a5af57c4,1532954072,,challenge-beginners-2018,STUDENT,false,11,M,410,false,f19337a2bfe73e7ed4df9ebe7c092c77
8b35a5d4a61bbba4ecc538d3377c7a98,1532985289,,challenge-beginners-2018,TEACHER,false,,M,410,false,19feb92c2036f5ea364d2558ee054509
b6a1dedde6348904513b61638287c535,1532985384,,challenge-beginners-2018,STUDENT,false,7,M,40,false,2472d87dd09c78f1a8ab932b0764b600
a3e933e70eebbed598c95d58506ea457,1532986334,,challenge-beginners-2018,STUDENT,false,9,F,410,false,2ef8148ac4110ec18eb29d6f0b6880e4
680590874e50fa634ca17a1ab732ea14,1532990386,,challenge-beginners-2018,STUDENT,false,9,,200,false,01bb850b54a6e7c6a0fcb18cb45b24ed
0e576bdeb9383b5f988f14da6e670cfe,1532990388,,challenge-beginners-2018,STUDENT,false,10,M,100,false,685bba99f4e87c979ff6e2a686a1cbc5
c03b6075c9e85ff039409e262c0fce49,1532990394,,challenge-beginners-2018,STUDENT,false,9,,100,false,01bb850b54a6e7c6a0fcb18cb45b24ed
13d51b985653b3d548998a88f600f78c,1532990735,,challenge-beginners-2018,STUDENT,false,9,,170,false,01bb850b54a6e7c6a0fcb18cb45b24ed
75121bb65bbe32aa037b36cafa4236af,1532990503,,challenge-beginners-2018,STUDENT,false,9,,180,false,01bb850b54a6e7c6a0fcb18cb45b24ed
2ac19561aaeb59c15bdf85cd2edda225,1532990779,,challenge-beginners-2018,STUDENT,false,8,M,319,false,c8f6576fc14b8c9b4a6f4a736d847b38
0ca46e2400069e1b749b6cc512354d4d,1532990744,,challenge-beginners-2018,STUDENT,false,8,M,159,false,c8f6576fc14b8c9b4a6f4a736d847b38
4511acd4b139d1034ec70eedfc5bce7f,1532990754,,challenge-beginners-2018,STUDENT,false,10,M,140,false,685bba99f4e87c979ff6e2a686a1cbc5
dbce829a73b1a025396be0a51a02b8ff,1532990759,,challenge-beginners-2018,STUDENT,false,8,M,340,false,c8f6576fc14b8c9b4a6f4a736d847b38
528acf60524deb30dd53924d52863daa,1532990770,,challenge-beginners-2018,STUDENT,false,8,M,338,false,c8f6576fc14b8c9b4a6f4a736d847b38
cb1ce08f95e8fe7e48579c36f8e18729,1532990850,,challenge-beginners-2018,STUDENT,false,9,,170,false,01bb850b54a6e7c6a0fcb18cb45b24ed
ff41051a7f353e508fb30192f716fd09,1532990787,,challenge-beginners-2018,STUDENT,false,8,M,60,false,c8f6576fc14b8c9b4a6f4a736d847b38
c9cd6cfa86ab261f48777df44fb7caf1,1532990805,,challenge-beginners-2018,STUDENT,false,8,M,0,false,c8f6576fc14b8c9b4a6f4a736d847b38
11fdf9adb9a10c543e6f47179b792ec6,1532990831,,challenge-beginners-2018,STUDENT,false,8,M,259,false,c8f6576fc14b8c9b4a6f4a736d847b38
0df1e9649b7c543bc9c7f850a41398f3,1532990741,1533260173,challenge-beginners-2018,STUDENT,false,7,M,30,false,98ecaad87029b678e4db191963662c09
6c462661ca81da1f377777c084880e17,1532415813,1532415813,challenge-beginners-2018,STUDENT,false,9,M,0,true,4501d9b42bf79f2a9f85f71f38d2320d
69182e84887cc189fca133ab8711e07f,1532992030,1534984239,challenge-beginners-2018,STUDENT,false,10,M,250,false,99b5bf39bdb6c3f50251ddc4d555da67
35c9749356c8f27a3de2de1cbbb7437d,1532415813,1532415813,challenge-beginners-2018,STUDENT,false,9,M,0,true,4501d9b42bf79f2a9f85f71f38d2320d
8735eb023725c870aa3f17b843ca711f,1532993802,,challenge-beginners-2018,TEACHER,false,,,0,false,5c4355b5890615692bb3376a0953c437
b50a0982031ed8408cb6f74fcbd54274,1532415813,1532415813,challenge-beginners-2018,STUDENT,false,9,M,0,true,4501d9b42bf79f2a9f85f71f38d2320d
85057358ab71a5be2627e48572c82d2a,1532993866,,challenge-beginners-2018,TEACHER,false,,M,140,false,02120fb3f8f2197baed6ca62511d9911
06199e3517b136ca8781a44eed61e8da,1532415813,1532415813,challenge-beginners-2018,STUDENT,false,9,M,0,true,4501d9b42bf79f2a9f85f71f38d2320d
31fa7f3e46f1ee552dd92353f5bcb9ca,1532993974,,challenge-beginners-2018,STUDENT,false,10,M,90,false,02120fb3f8f2197baed6ca62511d9911
a1aae2034409df494f4c81b8294dcc18,1532415813,1532415813,challenge-beginners-2018,STUDENT,false,9,M,0,true,4501d9b42bf79f2a9f85f71f38d2320d
820fd57f09b255c9d6cf77d989d1d21f,1532993986,,challenge-beginners-2018,STUDENT,false,10,M,90,false,01bb850b54a6e7c6a0fcb18cb45b24ed
b0de80aff7bac8bed6b505762c739592,1532415813,1532415813,challenge-beginners-2018,STUDENT,false,9,M,0,true,4501d9b42bf79f2a9f85f71f38d2320d
5e9096643a08c381dcc77cb31bdc2d8a,1532994926,,challenge-beginners-2018,STUDENT,false,10,M,180,false,dc0864c1a8b02b9ca7f9919a949f6a99
69547c92c8cdbc8fbdcd4e7ddef7cb3f,1532415813,1532415813,challenge-beginners-2018,STUDENT,false,9,M,0,true,4501d9b42bf79f2a9f85f71f38d2320d
bfc976be86df90e85923795bc7e425e3,1532994939,,challenge-beginners-2018,STUDENT,false,9,M,410,false,1d09406f7dc4f9cdf97b1b6e30d87a3d
020ea235090b59e405d7d572727b0ed2,1532415813,1532415813,challenge-beginners-2018,STUDENT,false,9,M,130,false,4501d9b42bf79f2a9f85f71f38d2320d
3dcf62ff79c4151357d448b2ff6419c9,1532994942,,challenge-beginners-2018,TEACHER,false,,F,410,false,8ef1a7d61c35478e53e0f2e75147a906
1800a1d2ec69efc4b2b8384d8d9d90e9,1532415813,1532415813,challenge-beginners-2018,STUDENT,false,10,M,0,true,4501d9b42bf79f2a9f85f71f38d2320d
245a029fc529eeb250d0946c1974c324,1532995180,,challenge-beginners-2018,STUDENT,false,8,M,408,false,226935b15e9c99fb2bb64f112ccbc012
931fb719a97542f5dd091b7761b2ce28,1532415813,1532415813,challenge-beginners-2018,STUDENT,false,10,M,0,true,4501d9b42bf79f2a9f85f71f38d2320d
d76996e641a2017dd96664f4224e555d,1532995136,,challenge-beginners-2018,STUDENT,false,8,M,328,false,226935b15e9c99fb2bb64f112ccbc012
1ba190d7a6edb58d16faa7b7272d6d12,1532415813,1532415813,challenge-beginners-2018,STUDENT,false,8,M,0,true,4501d9b42bf79f2a9f85f71f38d2320d
579d9ef137f0eb35cb013be2e44d219f,1532995040,,challenge-beginners-2018,STUDENT,false,8,M,407,false,226935b15e9c99fb2bb64f112ccbc012
6f867a78d1028f1cbdfc8811cac6b2a0,1532995046,,challenge-beginners-2018,STUDENT,false,8,M,380,false,226935b15e9c99fb2bb64f112ccbc012
be8a19ed1912ca93565da91d7c719917,1532995062,,challenge-beginners-2018,STUDENT,false,8,M,409,false,226935b15e9c99fb2bb64f112ccbc012
c731f1bf16115b004ef7beb64148d547,1532995160,,challenge-beginners-2018,STUDENT,false,8,M,231,false,226935b15e9c99fb2bb64f112ccbc012
3c2b6143518b3f0fc8b9c72478460e0d,1532995075,,challenge-beginners-2018,STUDENT,false,8,M,398,false,226935b15e9c99fb2bb64f112ccbc012
fead53d4778c531b36dd16021d165929,1532995075,,challenge-beginners-2018,STUDENT,false,8,M,410,false,226935b15e9c99fb2bb64f112ccbc012
75a23fd1f786f217e4cdf3331e998153,1532995103,,challenge-beginners-2018,TEACHER,false,,M,350,false,226935b15e9c99fb2bb64f112ccbc012
5f86475efefe80ffd0e30ab2c6062815,1532995150,,challenge-beginners-2018,STUDENT,false,8,M,401,false,226935b15e9c99fb2bb64f112ccbc012
fa33c5c11f3371bb8cc831ea79a053b4,1532995153,,challenge-beginners-2018,STUDENT,false,8,M,408,false,226935b15e9c99fb2bb64f112ccbc012
d977f32d6b1235a5dff84b4e056c0ec0,1532995168,,challenge-beginners-2018,STUDENT,false,8,M,410,false,226935b15e9c99fb2bb64f112ccbc012
83e2014b14ef0098c02221dc1fd31011,1532995511,,challenge-beginners-2018,STUDENT,false,11,,330,false,1260f0123bfa6750528783ecac197cb7
f5d40c3483bea05dfa94526b2a546d35,1532995550,,challenge-beginners-2018,STUDENT,false,8,M,217,false,226935b15e9c99fb2bb64f112ccbc012
0f566d7f732483ef79cbbcfb96c1e3c8,1532995553,,challenge-beginners-2018,STUDENT,false,8,M,240,false,226935b15e9c99fb2bb64f112ccbc012
a12c5154c801a6e182018f6f914964b3,1532998231,,challenge-beginners-2018,STUDENT,false,9,M,260,false,9b45532689f50651e4a0c0a28033ec9e
07c23b52eb5c729c9c5afbab3d2b1e32,1532998245,,challenge-beginners-2018,TEACHER,false,,M,410,false,1d09406f7dc4f9cdf97b1b6e30d87a3d
a2a67d84dfceba527eb7e3b4fc5c3419,1532998260,,challenge-beginners-2018,STUDENT,false,9,M,340,false,9b45532689f50651e4a0c0a28033ec9e
1fc1107c55fef59615337d4323ae24be,1532998304,,challenge-beginners-2018,TEACHER,false,,M,320,false,230636d30781f258a8eba12c2b9181cc
ed56f79ad7a7a1349ef4ee021b72de45,1532998816,,challenge-beginners-2018,STUDENT,false,9,F,340,false,f348e78bf7c7ae9a0f962d92fa72dc85
d6ff53839cf46833762a728865f16a80,1532998598,,challenge-beginners-2018,STUDENT,false,9,F,410,false,f348e78bf7c7ae9a0f962d92fa72dc85
1d356c81455aedab66107449d69f12ac,1532998852,,challenge-beginners-2018,STUDENT,false,10,M,0,false,a05bfb94582f5b3e0de839ce1bbf53af
f3301837298d997648d7df0392eecfc5,1532998544,,challenge-beginners-2018,STUDENT,false,9,F,410,false,f348e78bf7c7ae9a0f962d92fa72dc85
fdba5ffc0ffb05bf12f8374aa67842aa,1527461262,,challenge-beginners-2018,STUDENT,false,9,F,410,false,f348e78bf7c7ae9a0f962d92fa72dc85
5cfb1b14a61c21fc3fe7cf944b2f64d7,1532998610,1534729298,challenge-beginners-2018,STUDENT,false,9,,7,false,eb7070d1218f44f5df6fd0c667b43dfd
3666a0240bb170c5248582e6c6ec05ac,1532998620,,challenge-beginners-2018,STUDENT,false,9,F,410,false,f348e78bf7c7ae9a0f962d92fa72dc85
f1fe50c207e1bb7b59117f8d2436241c,1532998624,1534727963,challenge-beginners-2018,STUDENT,false,9,M,0,false,eb7070d1218f44f5df6fd0c667b43dfd
c3f3cc814ef007631120209721df0e96,1532998662,,challenge-beginners-2018,TEACHER,false,,F,0,false,9b8cd006e064338a2865a27e1b890418
b2e5c3a41df8eab8a3af9c350bfd4b4f,1532998671,,challenge-beginners-2018,STUDENT,false,9,F,410,false,f348e78bf7c7ae9a0f962d92fa72dc85
47415bc33e85342c75bd51c7764b7a96,1532998673,,challenge-beginners-2018,STUDENT,false,9,F,340,false,f348e78bf7c7ae9a0f962d92fa72dc85
98b58d10f0e65505cbd85d0ba15736bb,1532998725,1534727214,challenge-beginners-2018,STUDENT,false,9,,10,false,eb7070d1218f44f5df6fd0c667b43dfd
5f3e8e154cd807f5f23bb61bfa3d0ca5,1532998730,,challenge-beginners-2018,STUDENT,false,10,F,400,false,27496632642f68cc0af75978405c97b5
49027d0011a9f3669f2387592f9c5670,1532998763,1532998763,challenge-beginners-2018,STUDENT,false,9,M,60,false,eb7070d1218f44f5df6fd0c667b43dfd
d20966b7d4b40755fc88a2cd289923e6,1532998765,,challenge-beginners-2018,STUDENT,false,9,F,400,false,f348e78bf7c7ae9a0f962d92fa72dc85
eba97fcb26eb8d09500523919d66d70e,1532998782,,challenge-beginners-2018,STUDENT,false,9,F,240,false,f348e78bf7c7ae9a0f962d92fa72dc85
ed1d00998da772589bc7188175727e71,1532999656,,challenge-beginners-2018,STUDENT,false,8,M,409,false,226935b15e9c99fb2bb64f112ccbc012
8d506c6c8f28edc76a941e850cde3ff1,1532999401,1533794033,challenge-beginners-2018,STUDENT,false,8,F,180,false,cbdb7e53135bb2693ca7febb31bdea47
a310ffe56cbc2812911a52cf9bd61661,1532999714,,challenge-beginners-2018,STUDENT,false,10,M,330,false,a05bfb94582f5b3e0de839ce1bbf53af
56386154de50767782596886d085e5f2,1532999496,1533000336,challenge-beginners-2018,STUDENT,false,9,F,259,false,7373747c6e3f2202865e4d1f417a1295
55a1e586c8c4eb7d8195c80d7a9c3fdf,1532999761,1533000131,challenge-beginners-2018,STUDENT,false,9,F,270,false,47366eafdf146e684de8a17150f2f2aa
d7d476f6a0d503020437e86a4b3be624,1533000500,1534729298,challenge-beginners-2018,STUDENT,false,9,,0,false,eb7070d1218f44f5df6fd0c667b43dfd
480b6eba9b14177129f7611eca8188ed,1533000475,1534727963,challenge-beginners-2018,STUDENT,false,9,M,0,false,eb7070d1218f44f5df6fd0c667b43dfd
f8139e26301dfa5a8aa1aa033a3a17a6,1533000505,,challenge-beginners-2018,STUDENT,false,10,O,410,false,64b7732bf72d2dd7c2f823b9093dfcce
3a550b213d197cfd1b6107af43bb6921,1533000342,1533171077,challenge-beginners-2018,STUDENT,false,5,F,150,false,44ffe3efcf8e35722d904ce32e4c9843
df2f180ae49898aed09263310113f737,1533001090,,challenge-beginners-2018,STUDENT,false,11,F,410,false,920eecb1d071f3c7a3e3934076337b49
6fccad43beffafc68435ae1c84153e01,1533001181,,challenge-beginners-2018,STUDENT,false,10,F,220,false,59442dadabff8041c49d858ebf05fcf3
83d6fc9e8a9f92d934be84c037211eb9,1533001659,,challenge-beginners-2018,TEACHER,false,,M,80,false,d4f47ac3fe6f300290c35168c65191ac
91e415f011d065677fc8f89fad700017,1533001524,,challenge-beginners-2018,STUDENT,false,9,M,150,false,c661bac5f8539e92020b34d29ffdfcf5
2eafbd7ebf53aa85bb48d610ccc89abe,1533001532,,challenge-beginners-2018,TEACHER,false,,,50,false,ab30056bef1c7f912761790c901b7a5a
bb54353535a7da59a98e6e29bb82b35d,1533001562,,challenge-beginners-2018,STUDENT,false,9,M,160,false,c661bac5f8539e92020b34d29ffdfcf5
07218e41da6ed646cbbd5f7c72337be7,1533001577,,challenge-beginners-2018,STUDENT,false,10,M,260,false,8a3cf5cf4ea4432b1732ee9684984610
ac4ad851263d66d70c07a58e390ce092,1533001589,,challenge-beginners-2018,STUDENT,false,9,M,50,false,c661bac5f8539e92020b34d29ffdfcf5
50e04038afa62ee10d64e48d4c0c0dee,1533001597,,challenge-beginners-2018,TEACHER,false,,F,0,false,59442dadabff8041c49d858ebf05fcf3
3779486b70b3bf38cc3bf530433a526f,1533001727,,challenge-beginners-2018,STUDENT,false,9,F,408,false,c8d204a6dc62bcb9d64f2818f12bc5eb
b30e28696e486388202fa88db76f47cc,1533001612,,challenge-beginners-2018,STUDENT,false,10,F,339,false,c661bac5f8539e92020b34d29ffdfcf5
19f632dd1dcbcf5435e493c712d2eb4a,1533001729,,challenge-beginners-2018,STUDENT,false,9,M,407,false,c8d204a6dc62bcb9d64f2818f12bc5eb
6d31220cecef951a9dda411d3054b558,1533001776,,challenge-beginners-2018,STUDENT,false,9,M,180,false,47366eafdf146e684de8a17150f2f2aa
cca3bf0346667703fd420d868d4ea1ca,1533001880,,challenge-beginners-2018,STUDENT,false,9,F,60,false,98ecaad87029b678e4db191963662c09
b32627b4076cc2e6c0dae4f6970c379a,1533001907,1533001907,challenge-beginners-2018,STUDENT,false,8,M,258,false,11174fbde5a841cc21170cf9935ddb8a
0ef91ae120216bbca9c3267d4120745c,1533002060,,challenge-beginners-2018,STUDENT,false,9,M,378,false,c8d204a6dc62bcb9d64f2818f12bc5eb
ab468bcbaa20d9b001b6b0f3c5963aa9,1533002062,,challenge-beginners-2018,STUDENT,false,11,F,410,false,920eecb1d071f3c7a3e3934076337b49
dfc69c2ebf93605501f0fa59bf824b89,1533002242,,challenge-beginners-2018,STUDENT,false,9,M,38,false,8df74ccd654a70153e66efd129d5c93d
b8b8d5ee7734f41d692caccdadf8a336,1533002547,1533607666,challenge-beginners-2018,STUDENT,false,8,M,387,false,11174fbde5a841cc21170cf9935ddb8a
75ea2c52861a0d042dad9719d7b7ce7a,1533002172,,challenge-beginners-2018,STUDENT,false,9,F,119,false,8df74ccd654a70153e66efd129d5c93d
1bb5430a5709bcf3641b10b8cbaa8c0e,1533002196,,challenge-beginners-2018,STUDENT,false,9,F,409,false,c8d204a6dc62bcb9d64f2818f12bc5eb
da2352ebcbd596b24a99a3f9fdb3e30c,1533002369,,challenge-beginners-2018,STUDENT,false,9,M,310,false,c8d204a6dc62bcb9d64f2818f12bc5eb
2cc17267b8edf8ebdbadb311b5235be3,1533002384,,challenge-beginners-2018,STUDENT,false,9,M,20,false,8df74ccd654a70153e66efd129d5c93d
